timestamp,sqm,Usage,TemperatureC,Humidity,Sea Level PressurehPa,Dew PointC,VisibilityKm,WindSpeedKmh,dayOfTheWeek,hourOfTheDay,dayOfTheYear
2015-03-09 01:00:00+00:00,4373.0,1.80000001,2.5,90.0,1026.0,1.0,10.0,13.9,0,1,68
2015-03-09 02:00:00+00:00,4373.0,1.5,2.5,96.5,1027.0,2.0,10.0,7.45,0,2,68
2015-03-09 03:00:00+00:00,4373.0,1.5,2.0,96.5,1026.5,1.5,10.0,8.350000000000001,0,3,68
2015-03-09 04:00:00+00:00,4373.0,1.79999996,2.0,96.5,1025.5,1.5,10.0,13.9,0,4,68
2015-03-09 05:00:00+00:00,4373.0,1.60000002,4.0,93.0,1025.0,3.0,10.0,13.9,0,5,68
2015-03-09 06:00:00+00:00,4373.0,1.69999999,4.0,93.0,1024.0,3.0,10.0,16.65,0,6,68
2015-03-09 07:00:00+00:00,4373.0,2.09999998,5.0,93.0,1023.5,4.0,10.0,17.6,0,7,68
2015-03-09 08:00:00+00:00,4373.0,3.9,6.0,93.0,1023.5,5.0,8.5,16.7,0,8,68
2015-03-09 09:00:00+00:00,4373.0,8.2999997,7.0,96.5,1023.0,6.5,6.5,16.65,0,9,68
2015-03-09 10:00:00+00:00,4373.0,9.3999996,8.5,93.0,1022.0,7.5,8.5,17.6,0,10,68
2015-03-09 11:00:00+00:00,4373.0,11.5,9.0,93.0,1022.0,8.0,10.0,15.75,0,11,68
2015-03-09 12:00:00+00:00,4373.0,9.85,9.0,93.0,1020.5,8.0,10.0,13.9,0,12,68
2015-03-09 13:00:00+00:00,4373.0,8.2,10.0,90.5,1020.0,8.5,10.0,15.75,0,13,68
2015-03-09 14:00:00+00:00,4373.0,6.550000000000001,11.0,88.0,1020.0,9.0,10.0,17.6,0,14,68
2015-03-09 15:00:00+00:00,4373.0,4.9,10.5,88.0,1019.0,8.5,10.0,16.65,0,15,68
2015-03-09 16:00:00+00:00,4373.0,1.89999999,10.0,94.0,1019.0,9.0,10.0,16.65,0,16,68
2015-03-09 17:00:00+00:00,4373.0,1.39999998,9.5,100.0,1020.0,9.5,-4998.15,29.599999999999998,0,17,68
2015-03-09 18:00:00+00:00,4373.0,1.20000002,9.0,93.0,1021.0,8.0,10.0,26.85,0,18,68
2015-03-09 19:00:00+00:00,4373.0,1.39999998,8.5,90.0,1022.0,7.0,10.0,26.85,0,19,68
2015-03-09 20:00:00+00:00,4373.0,1.0,8.0,93.0,1022.5,7.0,9.5,24.049999999999997,0,20,68
2015-03-09 21:00:00+00:00,4373.0,1.10000002,8.0,93.0,1023.5,7.0,8.0,20.4,0,21,68
2015-03-09 22:00:00+00:00,4373.0,1.39999998,7.0,93.0,1024.0,6.0,7.5,19.45,0,22,68
2015-03-09 23:00:00+00:00,4373.0,1.10000002,6.5,96.5,1025.0,6.0,6.5,15.75,0,23,68
2015-03-10 00:00:00+00:00,4373.0,1.10000002,5.5,93.0,1026.0,4.5,6.0,12.05,1,0,69
2015-03-10 01:00:00+00:00,4373.0,1.20000004,4.0,100.0,1026.5,4.0,8.0,12.95,1,1,69
2015-03-10 02:00:00+00:00,4373.0,1.10000002,4.0,96.5,1027.0,3.5,8.5,17.6,1,2,69
2015-03-10 03:00:00+00:00,4373.0,1.10000002,4.0,96.5,1027.5,3.5,8.5,12.05,1,3,69
2015-03-10 04:00:00+00:00,4373.0,1.5,4.5,90.0,1028.0,3.0,10.0,11.15,1,4,69
2015-03-10 05:00:00+00:00,4373.0,1.69999999,3.5,90.0,1029.0,2.0,10.0,14.85,1,5,69
2015-03-10 06:00:00+00:00,4373.0,1.99999998,3.0,93.0,1029.5,2.0,10.0,9.25,1,6,69
2015-03-10 07:00:00+00:00,4373.0,2.2,3.0,93.0,1030.5,2.0,10.0,12.05,1,7,69
2015-03-10 08:00:00+00:00,4373.0,3.5,4.5,90.0,1031.0,3.0,10.0,6.5,1,8,69
2015-03-10 09:00:00+00:00,4373.0,6.7,6.5,84.0,1032.0,4.0,10.0,7.45,1,9,69
2015-03-10 10:00:00+00:00,4373.0,4.8999999,8.0,71.0,1032.0,3.0,10.0,7.4,1,10,69
2015-03-10 11:00:00+00:00,4373.0,10.1999998,8.5,76.0,1032.0,4.5,10.0,9.25,1,11,69
2015-03-10 12:00:00+00:00,4373.0,10.6999998,8.5,76.0,1031.5,4.5,10.0,9.3,1,12,69
2015-03-10 13:00:00+00:00,4373.0,11.1999998,9.0,71.0,1031.0,4.0,10.0,9.3,1,13,69
2015-03-10 14:00:00+00:00,4373.0,11.6999998,9.5,60.0,1031.0,2.0,10.0,8.350000000000001,1,14,69
2015-03-10 15:00:00+00:00,4373.0,5.3,10.0,56.0,1030.0,1.5,10.0,7.4,1,15,69
2015-03-10 16:00:00+00:00,4373.0,3.2,9.0,60.0,1030.0,1.5,10.0,6.5,1,16,69
2015-03-10 17:00:00+00:00,4373.0,1.59999997,8.0,62.0,1030.0,1.0,10.0,6.5,1,17,69
2015-03-10 18:00:00+00:00,4373.0,1.20000004,6.5,63.5,1031.0,0.0,10.0,6.5,1,18,69
2015-03-10 19:00:00+00:00,4373.0,1.20000004,6.0,68.5,1030.5,0.5,10.0,5.6,1,19,69
2015-03-10 20:00:00+00:00,4373.0,1.30000001,5.0,73.0,1030.0,0.5,10.0,8.350000000000001,1,20,69
2015-03-10 21:00:00+00:00,4373.0,1.20000004,4.5,75.5,1030.0,0.5,10.0,9.3,1,21,69
2015-03-10 22:00:00+00:00,4373.0,1.19999999,4.5,84.0,1030.0,2.0,10.0,10.2,1,22,69
2015-03-10 23:00:00+00:00,4373.0,1.30000001,5.0,81.0,1029.0,2.0,10.0,13.9,1,23,69
2015-03-11 00:00:00+00:00,4373.0,1.10000002,4.5,84.0,1028.5,2.0,10.0,12.95,2,0,70
2015-03-11 01:00:00+00:00,4373.0,1.30000001,5.0,84.0,1028.0,2.5,10.0,18.549999999999997,2,1,70
2015-03-11 02:00:00+00:00,4373.0,1.20000004,5.0,81.0,1027.5,2.0,10.0,20.4,2,2,70
2015-03-11 03:00:00+00:00,4373.0,1.10000002,5.5,84.0,1027.0,3.0,10.0,18.5,2,3,70
2015-03-11 04:00:00+00:00,4373.0,1.19999999,6.0,81.0,1027.0,3.0,10.0,22.2,2,4,70
2015-03-11 05:00:00+00:00,4373.0,1.10000002,6.0,84.0,1026.0,3.5,10.0,23.15,2,5,70
2015-03-11 06:00:00+00:00,4373.0,1.39999998,6.0,87.0,1026.0,4.0,10.0,24.049999999999997,2,6,70
2015-03-11 07:00:00+00:00,4373.0,1.39999998,6.5,84.0,1025.0,4.0,10.0,25.0,2,7,70
2015-03-11 08:00:00+00:00,4373.0,4.7,7.0,84.0,1025.0,4.5,10.0,23.15,2,8,70
2015-03-11 09:00:00+00:00,4373.0,7.400000099999999,8.0,84.0,1025.0,5.5,10.0,23.15,2,9,70
2015-03-11 10:00:00+00:00,4373.0,10.3999996,8.0,87.0,1025.0,6.0,10.0,17.6,2,10,70
2015-03-11 11:00:00+00:00,4373.0,11.5999999,9.0,87.0,1025.0,7.0,8.5,15.75,2,11,70
2015-03-11 12:00:00+00:00,4373.0,11.799999866666667,9.5,90.0,1025.0,8.0,6.5,13.0,2,12,70
2015-03-11 13:00:00+00:00,4373.0,11.999999833333334,10.0,87.0,1025.0,8.0,5.5,12.05,2,13,70
2015-03-11 14:00:00+00:00,4373.0,12.1999998,10.0,94.0,1024.0,9.0,5.0,16.7,2,14,70
2015-03-11 15:00:00+00:00,4373.0,4.0,10.0,90.5,1024.0,8.5,-4997.0,12.95,2,15,70
2015-03-11 16:00:00+00:00,4373.0,1.89999999,10.0,94.0,1024.0,9.0,5.5,9.3,2,16,70
2015-03-11 17:00:00+00:00,4373.0,1.20000004,10.0,94.0,1025.0,9.0,-4996.5,8.350000000000001,2,17,70
2015-03-11 18:00:00+00:00,4373.0,1.60000002,10.0,87.0,1025.5,8.0,-4997.0,7.4,2,18,70
2015-03-11 19:00:00+00:00,4373.0,1.20000004,9.5,90.0,1026.0,8.0,-4998.15,9.25,2,19,70
2015-03-11 20:00:00+00:00,4373.0,1.10000002,9.0,93.0,1026.0,8.0,2.55,9.3,2,20,70
2015-03-11 21:00:00+00:00,4373.0,1.19999999,9.0,93.0,1026.0,8.0,-4998.2,11.15,2,21,70
2015-03-11 22:00:00+00:00,4373.0,1.30000001,8.5,96.5,1026.0,8.0,2.8,11.15,2,22,70
2015-03-11 23:00:00+00:00,4373.0,1.19999999,9.0,93.0,1026.0,8.0,2.4,14.85,2,23,70
2015-03-12 00:00:00+00:00,4373.0,1.10000002,9.0,93.0,1026.0,8.0,2.35,16.7,3,0,71
2015-03-12 01:00:00+00:00,4373.0,1.1,8.5,96.5,1025.5,8.0,2.4,18.5,3,1,71
2015-03-12 02:00:00+00:00,4373.0,1.20000002,8.0,100.0,1025.0,8.0,2.1500000000000004,18.549999999999997,3,2,71
2015-03-12 03:00:00+00:00,4373.0,1.30000001,8.0,100.0,1025.0,8.0,2.45,19.45,3,3,71
2015-03-12 04:00:00+00:00,4373.0,1.10000002,8.0,96.5,1024.5,7.5,1.85,21.299999999999997,3,4,71
2015-03-12 05:00:00+00:00,4373.0,1.19999999,8.0,96.5,1024.0,7.5,1.95,20.4,3,5,71
2015-03-12 06:00:00+00:00,4373.0,1.39999998,8.0,100.0,1023.5,8.0,2.0999999999999996,21.299999999999997,3,6,71
2015-03-12 07:00:00+00:00,4373.0,1.39999998,8.0,100.0,1023.0,8.0,1.85,19.45,3,7,71
2015-03-12 08:00:00+00:00,4373.0,3.9000001,8.5,96.5,1023.0,8.0,-9999.0,22.25,3,8,71
2015-03-12 09:00:00+00:00,4373.0,8.5,9.0,90.0,1023.0,7.5,-9999.0,17.6,3,9,71
2015-03-12 10:00:00+00:00,4373.0,8.4000001,9.5,87.0,1022.5,7.5,-9999.0,16.65,3,10,71
2015-03-12 11:00:00+00:00,4373.0,9.5,10.0,87.0,1022.0,8.0,-9999.0,15.75,3,11,71
2015-03-12 12:00:00+00:00,4373.0,11.9000001,11.0,82.0,1021.0,8.0,6.5,13.9,3,12,71
2015-03-12 13:00:00+00:00,4373.0,9.4000001,11.0,82.0,1020.5,8.0,7.0,18.5,3,13,71
2015-03-12 14:00:00+00:00,4373.0,6.9000001,11.0,82.0,1020.0,8.0,7.0,17.6,3,14,71
2015-03-12 15:00:00+00:00,4373.0,4.4000001,10.0,82.0,1020.0,7.0,7.0,17.6,3,15,71
2015-03-12 16:00:00+00:00,4373.0,1.90000001,9.5,84.5,1019.5,7.0,6.5,15.75,3,16,71
2015-03-12 17:00:00+00:00,4373.0,1.30000001,9.0,82.0,1020.0,6.0,6.5,15.75,3,17,71
2015-03-12 18:00:00+00:00,4373.0,1.40000003,9.0,82.0,1019.5,6.0,6.0,16.65,3,18,71
2015-03-12 19:00:00+00:00,4373.0,1.0,8.5,84.5,1020.0,6.0,6.5,14.8,3,19,71
2015-03-12 20:00:00+00:00,4373.0,1.20000004,8.0,84.0,1019.5,5.5,7.5,20.4,3,20,71
2015-03-12 21:00:00+00:00,4373.0,1.19999999,7.0,93.0,1019.0,6.0,1.4,14.8,3,21,71
2015-03-12 22:00:00+00:00,4373.0,1.30000001,7.0,100.0,1019.0,7.0,8.0,15.75,3,22,71
2015-03-12 23:00:00+00:00,4373.0,1.10000002,7.0,100.0,1019.0,7.0,3.6,15.75,3,23,71
2015-03-13 00:00:00+00:00,4373.0,1.00000003,7.0,100.0,1019.5,7.0,-4999.3,19.45,4,0,72
2015-03-13 01:00:00+00:00,4373.0,1.00000003,6.0,93.0,1020.0,5.0,10.0,20.4,4,1,72
2015-03-13 02:00:00+00:00,4373.0,1.30000001,5.0,93.0,1020.5,4.0,10.0,20.35,4,2,72
2015-03-13 03:00:00+00:00,4373.0,1.10000002,5.0,90.0,1021.0,3.5,9.5,24.049999999999997,4,3,72
2015-03-13 04:00:00+00:00,4373.0,1.20000004,4.0,93.0,1021.5,3.0,6.5,25.0,4,4,72
2015-03-13 05:00:00+00:00,4373.0,1.10000002,4.0,93.0,1022.5,3.0,7.5,23.15,4,5,72
2015-03-13 06:00:00+00:00,4373.0,1.30000001,4.0,93.0,1023.0,3.0,10.0,20.4,4,6,72
2015-03-13 07:00:00+00:00,4373.0,1.5,4.0,93.0,1024.0,3.0,10.0,19.45,4,7,72
2015-03-13 08:00:00+00:00,4373.0,3.7,4.5,90.0,1023.0,3.0,10.0,22.2,4,8,72
2015-03-13 09:00:00+00:00,4373.0,11.0,5.0,87.0,1023.5,3.0,10.0,24.1,4,9,72
2015-03-13 10:00:00+00:00,4373.0,12.1999998,5.0,87.0,1024.0,3.0,10.0,23.15,4,10,72
2015-03-13 11:00:00+00:00,4373.0,12.200000300000001,5.0,87.0,1024.0,3.0,10.0,22.2,4,11,72
2015-03-13 12:00:00+00:00,4373.0,11.966666866666667,5.0,90.0,1024.0,3.5,10.0,23.15,4,12,72
2015-03-13 13:00:00+00:00,4373.0,11.733333433333334,5.5,93.0,1024.0,4.5,10.0,23.15,4,13,72
2015-03-13 14:00:00+00:00,4373.0,11.5,6.0,90.0,1024.5,4.5,10.0,22.25,4,14,72
2015-03-13 15:00:00+00:00,4373.0,3.6,6.0,93.0,1025.0,5.0,10.0,17.6,4,15,72
2015-03-13 16:00:00+00:00,4373.0,1.80000002,6.0,87.0,1025.0,4.0,10.0,16.7,4,16,72
2015-03-13 17:00:00+00:00,4373.0,1.30000001,6.0,87.0,1026.0,4.0,10.0,20.35,4,17,72
2015-03-13 18:00:00+00:00,4373.0,1.10000002,5.5,87.0,1026.5,3.5,10.0,18.5,4,18,72
2015-03-13 19:00:00+00:00,4373.0,1.0,4.5,87.0,1027.0,2.5,9.5,7.45,4,19,72
2015-03-13 20:00:00+00:00,4373.0,1.00000003,3.0,93.0,1028.0,2.0,7.0,5.6000000000000005,4,20,72
2015-03-13 21:00:00+00:00,4373.0,1.0,4.0,90.0,1028.0,2.5,7.5,4.65,4,21,72
2015-03-13 22:00:00+00:00,4373.0,1.20000002,3.5,93.0,1029.0,2.5,6.0,3.7,4,22,72
2015-03-13 23:00:00+00:00,4373.0,0.90000001,3.5,90.0,1029.0,2.0,-9999.0,11.15,4,23,72
2015-03-14 00:00:00+00:00,4373.0,1.30000001,4.5,90.0,1029.0,3.0,-4997.0,12.05,5,0,73
2015-03-14 01:00:00+00:00,4373.0,1.00000003,6.0,81.0,1029.5,3.0,-4997.0,16.65,5,1,73
2015-03-14 02:00:00+00:00,4373.0,1.1,5.0,87.0,1030.0,3.0,-9999.0,19.45,5,2,73
2015-03-14 03:00:00+00:00,4373.0,1.00000003,4.5,87.0,1030.0,2.5,6.0,19.45,5,3,73
2015-03-14 04:00:00+00:00,4373.0,0.90000001,4.0,81.0,1030.5,1.0,10.0,21.3,5,4,73
2015-03-14 05:00:00+00:00,4373.0,1.20000002,3.0,78.0,1031.0,-0.5,10.0,21.3,5,5,73
2015-03-14 06:00:00+00:00,4373.0,1.80000001,2.5,72.5,1032.0,-2.0,10.0,23.15,5,6,73
2015-03-14 07:00:00+00:00,4373.0,1.69999999,2.5,72.5,1032.0,-2.0,10.0,18.549999999999997,5,7,73
2015-03-14 08:00:00+00:00,4373.0,1.69999999,3.0,72.5,1032.0,-1.5,10.0,15.75,5,8,73
2015-03-14 09:00:00+00:00,4373.0,0.800000020001,4.0,70.0,1032.0,-1.0,10.0,19.45,5,9,73
2015-03-14 10:00:00+00:00,4373.0,1.10000002,5.0,65.0,1032.0,-1.0,10.0,15.75,5,10,73
2015-03-14 11:00:00+00:00,4373.0,0.90000001,5.5,65.5,1032.0,-0.5,10.0,15.75,5,11,73
2015-03-14 12:00:00+00:00,4373.0,1.00000003,6.5,63.5,1031.5,0.0,10.0,16.7,5,12,73
2015-03-14 13:00:00+00:00,4373.0,0.90000001,6.0,68.0,1031.0,0.5,10.0,16.7,5,13,73
2015-03-14 14:00:00+00:00,4373.0,0.90000001,7.0,66.0,1031.0,1.0,10.0,16.65,5,14,73
2015-03-14 15:00:00+00:00,4373.0,1.00000003,7.0,66.0,1031.0,1.0,10.0,17.6,5,15,73
2015-03-14 16:00:00+00:00,4373.0,1.00000003,6.0,73.0,1031.0,1.5,10.0,19.45,5,16,73
2015-03-14 17:00:00+00:00,4373.0,1.0,6.0,76.0,1031.5,2.0,10.0,18.549999999999997,5,17,73
2015-03-14 18:00:00+00:00,4373.0,1.60000002,6.0,76.0,1032.0,2.0,10.0,17.6,5,18,73
2015-03-14 19:00:00+00:00,4373.0,1.39999998,5.5,76.0,1032.0,1.5,10.0,15.75,5,19,73
2015-03-14 20:00:00+00:00,4373.0,1.5,4.0,84.0,1032.0,1.5,10.0,12.95,5,20,73
2015-03-14 21:00:00+00:00,4373.0,1.59999997,3.5,84.0,1032.0,1.0,10.0,14.85,5,21,73
2015-03-14 22:00:00+00:00,4373.0,1.5,3.5,78.0,1032.0,0.0,10.0,15.75,5,22,73
2015-03-14 23:00:00+00:00,4373.0,1.5,3.0,75.0,1031.5,-1.0,10.0,16.7,5,23,73
2015-03-15 00:00:00+00:00,4373.0,1.5,4.0,72.5,1031.0,-0.5,10.0,20.35,6,0,74
2015-03-15 01:00:00+00:00,4373.0,1.60000002,4.0,78.0,1030.5,0.5,10.0,13.9,6,1,74
2015-03-15 02:00:00+00:00,4373.0,1.60000002,4.0,81.0,1030.0,1.0,10.0,17.6,6,2,74
2015-03-15 03:00:00+00:00,4373.0,1.5,4.0,84.0,1030.0,1.5,10.0,18.549999999999997,6,3,74
2015-03-15 04:00:00+00:00,4373.0,1.60000002,4.0,87.0,1029.0,2.0,10.0,18.5,6,4,74
2015-03-15 05:00:00+00:00,4373.0,1.60000002,5.0,81.0,1029.0,2.0,10.0,22.2,6,5,74
2015-03-15 06:00:00+00:00,4373.0,1.79999996,5.0,81.0,1029.0,2.0,10.0,24.1,6,6,74
2015-03-15 07:00:00+00:00,4373.0,1.69999999,5.0,87.0,1029.0,3.0,10.0,20.4,6,7,74
2015-03-15 08:00:00+00:00,4373.0,1.69999999,5.0,87.0,1029.0,3.0,10.0,22.25,6,8,74
2015-03-15 09:00:00+00:00,4373.0,1.80000001,6.0,81.0,1029.0,3.0,10.0,24.049999999999997,6,9,74
2015-03-15 10:00:00+00:00,4373.0,1.5,6.5,78.5,1028.5,3.0,10.0,28.700000000000003,6,10,74
2015-03-15 11:00:00+00:00,4373.0,1.60000002,7.0,76.0,1028.0,3.0,10.0,27.8,6,11,74
2015-03-15 12:00:00+00:00,4373.0,1.30000001,7.5,68.5,1027.5,2.0,10.0,24.1,6,12,74
2015-03-15 13:00:00+00:00,4373.0,1.00000003,8.0,71.0,1027.0,3.0,10.0,24.1,6,13,74
2015-03-15 14:00:00+00:00,4373.0,1.00000003,7.5,71.0,1027.0,2.5,10.0,23.15,6,14,74
2015-03-15 15:00:00+00:00,4373.0,0.90000001,7.0,76.0,1027.0,3.0,10.0,21.299999999999997,6,15,74
2015-03-15 16:00:00+00:00,4373.0,1.0,6.0,87.0,1027.0,4.0,7.5,14.85,6,16,74
2015-03-15 17:00:00+00:00,4373.0,1.10000002,5.0,93.0,1026.0,4.0,8.5,10.2,6,17,74
2015-03-15 18:00:00+00:00,4373.0,1.60000002,6.0,84.0,1026.0,3.5,10.0,14.8,6,18,74
2015-03-15 19:00:00+00:00,4373.0,1.5,6.0,81.0,1026.0,3.0,10.0,11.15,6,19,74
2015-03-15 20:00:00+00:00,4373.0,1.60000002,6.0,81.0,1026.0,3.0,10.0,16.7,6,20,74
2015-03-15 21:00:00+00:00,4373.0,1.60000002,6.0,81.0,1026.0,3.0,10.0,17.6,6,21,74
2015-03-15 22:00:00+00:00,4373.0,1.5,5.5,84.0,1026.0,3.0,10.0,15.75,6,22,74
2015-03-15 23:00:00+00:00,4373.0,1.5,5.0,87.0,1025.5,3.0,10.0,13.9,6,23,74
2015-03-16 00:00:00+00:00,4373.0,1.69999999,5.0,87.0,1025.0,3.0,10.0,15.75,0,0,75
2015-03-16 01:00:00+00:00,4373.0,1.5,5.0,87.0,1025.0,3.0,10.0,16.65,0,1,75
2015-03-16 02:00:00+00:00,4373.0,1.60000002,5.0,87.0,1024.0,3.0,10.0,16.7,0,2,75
2015-03-16 03:00:00+00:00,4373.0,1.40000003,5.0,87.0,1024.0,3.0,10.0,15.75,0,3,75
2015-03-16 04:00:00+00:00,4373.0,1.60000002,5.0,87.0,1023.5,3.0,10.0,14.85,0,4,75
2015-03-16 05:00:00+00:00,4373.0,1.5,5.0,87.0,1023.5,3.0,10.0,13.9,0,5,75
2015-03-16 06:00:00+00:00,4373.0,1.69999999,5.0,87.0,1023.0,3.0,9.0,13.9,0,6,75
2015-03-16 07:00:00+00:00,4373.0,2.19999998,5.0,87.0,1023.0,3.0,9.0,15.75,0,7,75
2015-03-16 08:00:00+00:00,4373.0,3.3,5.0,87.0,1023.0,3.0,8.5,19.45,0,8,75
2015-03-16 09:00:00+00:00,4373.0,7.2,6.0,81.0,1023.0,3.0,8.5,19.45,0,9,75
2015-03-16 10:00:00+00:00,4373.0,6.0999999,5.5,87.0,1023.0,3.5,8.0,18.549999999999997,0,10,75
2015-03-16 11:00:00+00:00,4373.0,12.0,6.0,90.0,1022.0,4.5,8.0,18.5,0,11,75
2015-03-16 12:00:00+00:00,4373.0,11.9666667,7.0,84.0,1022.0,4.5,10.0,16.65,0,12,75
2015-03-16 13:00:00+00:00,4373.0,11.9333334,7.0,81.0,1022.0,4.0,10.0,16.7,0,13,75
2015-03-16 14:00:00+00:00,4373.0,11.9000001,7.0,78.5,1021.0,3.5,10.0,13.0,0,14,75
2015-03-16 15:00:00+00:00,4373.0,4.099999899999999,7.0,78.5,1021.0,3.5,10.0,14.8,0,15,75
2015-03-16 16:00:00+00:00,4373.0,2.30000001,6.0,87.0,1021.0,4.0,10.0,11.1,0,16,75
2015-03-16 17:00:00+00:00,4373.0,1.30000001,6.0,87.0,1021.0,4.0,10.0,11.15,0,17,75
2015-03-16 18:00:00+00:00,4373.0,1.20000004,5.0,93.0,1021.0,4.0,7.5,10.2,0,18,75
2015-03-16 19:00:00+00:00,4373.0,1.00000003,5.0,100.0,1022.0,5.0,-4997.0,8.35,0,19,75
2015-03-16 20:00:00+00:00,4373.0,1.30000001,5.0,100.0,1022.0,5.0,5.5,12.05,0,20,75
2015-03-16 21:00:00+00:00,4373.0,0.90000001,5.0,93.0,1022.0,4.0,6.5,11.15,0,21,75
2015-03-16 22:00:00+00:00,4373.0,1.20000004,5.0,93.0,1022.0,4.0,7.0,9.3,0,22,75
2015-03-16 23:00:00+00:00,4373.0,1.30000001,5.0,93.0,1022.0,4.0,6.5,8.350000000000001,0,23,75
2015-03-17 00:00:00+00:00,4373.0,1.5,5.0,96.5,1022.0,4.5,-4996.5,10.2,1,0,76
2015-03-17 01:00:00+00:00,4373.0,1.69999999,5.0,96.5,1022.0,4.5,-9999.0,11.15,1,1,76
2015-03-17 02:00:00+00:00,4373.0,1.5,5.0,93.0,1022.0,4.0,3.75,11.1,1,2,76
2015-03-17 03:00:00+00:00,4373.0,1.79999996,5.0,93.0,1022.0,4.0,-9999.0,12.05,1,3,76
2015-03-17 04:00:00+00:00,4373.0,1.60000002,4.0,100.0,1022.0,4.0,-9999.0,11.15,1,4,76
2015-03-17 05:00:00+00:00,4373.0,1.69999999,4.0,100.0,1022.0,4.0,-9999.0,13.899999999999999,1,5,76
2015-03-17 06:00:00+00:00,4373.0,1.79999996,5.0,93.0,1023.0,4.0,-4998.0,11.1,1,6,76
2015-03-17 07:00:00+00:00,4373.0,2.3,5.0,93.0,1023.5,4.0,-4997.75,12.05,1,7,76
2015-03-17 08:00:00+00:00,4373.0,4.3,6.0,93.0,1024.0,5.0,-9999.0,12.05,1,8,76
2015-03-17 09:00:00+00:00,4373.0,7.400000099999999,6.0,93.0,1024.5,5.0,-4997.5,13.9,1,9,76
2015-03-17 10:00:00+00:00,4373.0,6.3999999,7.0,87.0,1025.0,5.0,-4997.0,13.0,1,10,76
2015-03-17 11:00:00+00:00,4373.0,8.4000001,8.5,78.5,1025.0,5.0,6.5,13.0,1,11,76
2015-03-17 12:00:00+00:00,4373.0,12.3000002,9.5,71.0,1025.0,4.5,8.5,12.05,1,12,76
2015-03-17 13:00:00+00:00,4373.0,11.1500001,10.0,66.0,1025.0,4.0,9.5,12.05,1,13,76
2015-03-17 14:00:00+00:00,4373.0,10.0,10.5,60.0,1025.0,3.0,10.0,11.1,1,14,76
2015-03-17 15:00:00+00:00,4373.0,4.2,10.0,62.0,1025.0,3.0,10.0,13.0,1,15,76
2015-03-17 16:00:00+00:00,4373.0,2.3,10.0,62.0,1025.0,3.0,10.0,9.25,1,16,76
2015-03-17 17:00:00+00:00,4373.0,1.69999999,9.0,64.0,1026.0,2.5,10.0,5.6,1,17,76
2015-03-17 18:00:00+00:00,4373.0,1.40000003,7.5,68.5,1026.5,2.0,10.0,5.6,1,18,76
2015-03-17 19:00:00+00:00,4373.0,1.20000004,7.0,73.5,1027.5,2.5,9.5,7.4,1,19,76
2015-03-17 20:00:00+00:00,4373.0,1.40000003,6.5,76.0,1028.0,2.5,7.5,9.3,1,20,76
2015-03-17 21:00:00+00:00,4373.0,1.20000004,5.0,81.0,1028.0,2.0,7.0,10.2,1,21,76
2015-03-17 22:00:00+00:00,4373.0,1.30000001,4.0,87.0,1029.0,2.0,7.0,12.05,1,22,76
2015-03-17 23:00:00+00:00,4373.0,1.10000002,4.0,87.0,1029.0,2.0,6.0,11.1,1,23,76
2015-03-18 00:00:00+00:00,4373.0,1.30000001,3.5,90.0,1029.0,2.0,6.5,12.05,2,0,77
2015-03-18 01:00:00+00:00,4373.0,1.19999999,3.0,93.0,1030.0,2.0,6.0,9.3,2,1,77
2015-03-18 02:00:00+00:00,4373.0,1.30000001,2.5,90.0,1030.0,1.0,5.5,7.45,2,2,77
2015-03-18 03:00:00+00:00,4373.0,1.10000002,2.5,90.0,1030.0,1.0,6.0,8.350000000000001,2,3,77
2015-03-18 04:00:00+00:00,4373.0,1.40000003,2.5,90.0,1030.0,1.0,5.5,13.0,2,4,77
2015-03-18 05:00:00+00:00,4373.0,1.79999996,3.0,87.0,1030.0,1.0,6.0,11.15,2,5,77
2015-03-18 06:00:00+00:00,4373.0,2.1,3.0,87.0,1031.0,1.0,-4997.0,6.5,2,6,77
2015-03-18 07:00:00+00:00,4373.0,2.1,3.5,87.0,1031.5,1.5,5.0,7.45,2,7,77
2015-03-18 08:00:00+00:00,4373.0,3.9000001,5.5,84.0,1032.0,3.0,-4997.0,14.85,2,8,77
2015-03-18 09:00:00+00:00,4373.0,7.399999900000001,7.5,78.5,1033.0,4.0,5.0,18.5,2,9,77
2015-03-18 10:00:00+00:00,4373.0,8.399999800000002,9.0,71.0,1033.0,4.0,5.5,18.5,2,10,77
2015-03-18 11:00:00+00:00,4373.0,11.299999699999999,10.0,66.0,1033.0,4.0,6.0,17.6,2,11,77
2015-03-18 12:00:00+00:00,4373.0,9.42499975,10.0,66.0,1033.0,4.0,7.0,21.299999999999997,2,12,77
2015-03-18 13:00:00+00:00,4373.0,7.549999799999999,10.5,62.0,1033.0,3.5,9.0,15.75,2,13,77
2015-03-18 14:00:00+00:00,4373.0,5.674999849999999,11.0,62.0,1033.0,4.0,9.0,13.9,2,14,77
2015-03-18 15:00:00+00:00,4373.0,3.7999998999999995,11.0,56.0,1032.5,2.5,9.5,13.899999999999999,2,15,77
2015-03-18 16:00:00+00:00,4373.0,2.49999998,10.5,58.0,1032.0,2.5,10.0,16.7,2,16,77
2015-03-18 17:00:00+00:00,4373.0,1.40000003,9.5,64.0,1032.0,3.0,9.0,10.2,2,17,77
2015-03-18 18:00:00+00:00,4373.0,1.60000002,7.5,68.5,1033.0,2.0,9.0,10.2,2,18,77
